userID,artistID,value
517,3920,1
517,6155,1
517,7694,1
517,7695,1
517,15880,1
517,16745,1
517,17956,1
519,918,1
519,1339,1
520,72,1
520,880,1
520,1713,1
521,209,1
521,1043,1
521,1091,1
521,1186,1
521,2850,1
525,371,1
525,816,1
525,917,1
525,1181,1
525,1249,1
525,2619,1
525,2959,1
526,816,1
526,1249,1
527,466,1
527,2543,1
529,154,1
529,198,1
529,203,1
529,225,1
529,227,1
529,441,1
529,562,1
529,585,1
529,612,1
529,632,1
529,707,1
529,857,1
529,877,1
529,917,1
529,920,1
529,949,1
529,957,1
529,982,1
529,998,1
529,1073,1
529,1106,1
529,1358,1
529,1360,1
529,1372,1
529,1413,1
529,1468,1
529,1513,1
529,1527,1
529,1883,1
529,2018,1
529,2375,1
529,2473,1
529,2838,1
529,3264,1
529,3470,1
529,3774,1
529,4124,1
529,4126,1
529,4180,1
529,4784,1
529,4787,1
529,5301,1
529,5416,1
529,6959,1
529,13123,1
530,57,1
530,59,1
530,64,1
530,72,1
530,75,1
530,80,1
530,81,1
530,84,1
530,100,1
530,154,1
530,157,1
530,182,1
530,193,1
530,217,1
530,222,1
530,233,1
530,234,1
530,238,1
530,245,1
530,256,1
530,261,1
530,300,1
530,355,1
530,422,1
530,423,1
530,424,1
530,430,1
530,433,1
530,436,1
530,441,1
530,445,1
530,485,1
530,526,1
530,533,1
530,538,1
530,548,1
530,567,1
530,575,1
530,576,1
530,578,1
530,599,1
530,604,1
530,614,1
530,689,1
530,703,1
530,722,1
530,728,1
530,757,1
530,768,1
530,855,1
530,857,1
530,891,1
530,997,1
530,1009,1
530,1019,1
530,1062,1
530,1106,1
530,1384,1
530,1390,1
530,1394,1
530,1399,1
530,1400,1
530,1401,1
530,1406,1
530,1410,1
530,1519,1
530,1632,1
530,1660,1
530,1763,1
530,1781,1
530,1787,1
530,1790,1
530,1795,1
530,1801,1
530,1833,1
530,1878,1
530,1884,1
530,1886,1
530,1892,1
530,1964,1
530,1974,1
530,1976,1
530,1977,1
530,1990,1
530,2139,1
530,2277,1
530,2419,1
530,2554,1
530,2616,1
530,2638,1
530,2716,1
530,2783,1
530,2938,1
530,3026,1
530,3030,1
530,3057,1
530,3109,1
530,3132,1
530,3259,1
530,3281,1
530,3302,1
530,3382,1
530,3400,1
530,3413,1
530,3460,1
530,3466,1
530,3468,1
530,3614,1
530,3732,1
530,3992,1
530,4153,1
530,4316,1
530,4541,1
530,4716,1
530,4735,1
530,4796,1
530,4863,1
530,5045,1
530,5149,1
530,5412,1
530,5416,1
530,5441,1
530,5475,1
530,5547,1
530,5745,1
530,6217,1
530,6949,1
530,7007,1
530,7187,1
530,7324,1
530,7404,1
530,7821,1
530,8262,1
530,8830,1
530,9338,1
530,9766,1
530,10918,1
530,11139,1
530,13719,1
530,14300,1
530,17956,1
531,304,1
531,344,1
531,686,1
531,907,1
531,2020,1
532,687,1
532,1048,1
532,1180,1
532,5950,1
533,2044,1
534,295,1
535,253,1
535,311,1
536,77,1
536,227,1
536,234,1
536,289,1
536,291,1
536,533,1
536,576,1
536,1755,1
537,802,1
538,318,1
539,36,1
539,72,1
539,99,1
539,233,1
539,436,1
539,715,1
539,1099,1
539,2444,1
539,9858,1
540,69,1
540,1061,1
540,1075,1
541,7,1
541,52,1
541,65,1
541,70,1
541,81,1
541,88,1
541,157,1
541,163,1
541,166,1
541,171,1
541,183,1
541,186,1
541,197,1
541,198,1
541,202,1
541,206,1
541,212,1
541,215,1
541,220,1
541,221,1
541,227,1
541,230,1
541,234,1
541,238,1
541,245,1
541,316,1
541,377,1
541,383,1
541,418,1
541,430,1
541,441,1
541,453,1
541,472,1
541,489,1
541,512,1
541,533,1
541,554,1
541,562,1
541,565,1
541,578,1
541,592,1
541,599,1
541,607,1
541,610,1
541,612,1
541,613,1
541,617,1
541,683,1
541,705,1
541,707,1
541,714,1
541,715,1
541,718,1
541,728,1
541,733,1
541,734,1
541,751,1
541,777,1
541,854,1
541,856,1
541,857,1
541,858,1
541,859,1
541,863,1
541,864,1
541,868,1
541,903,1
541,917,1
541,924,1
541,959,1
541,964,1
541,965,1
541,975,1
541,982,1
541,1090,1
541,1098,1
541,1099,1
541,1103,1
541,1109,1
541,1116,1
541,1122,1
541,1131,1
541,1242,1
541,1369,1
541,1372,1
541,1375,1
541,1383,1
541,1411,1
541,1412,1
541,1413,1
541,1414,1
541,1415,1
541,1416,1
541,1422,1
541,1425,1
541,1504,1
541,1513,1
541,1639,1
541,1768,1
541,1804,1
541,1806,1
541,1813,1
541,1878,1
541,1884,1
541,1958,1
541,1974,1
541,1985,1
541,2006,1
541,2265,1
541,2352,1
541,2419,1
541,2446,1
541,2493,1
541,2624,1
541,2637,1
541,2638,1
541,2783,1
541,2786,1
541,2787,1
541,2853,1
541,2855,1
541,2899,1
541,2901,1
541,2938,1
541,3011,1
541,3070,1
541,3298,1
541,3313,1
541,3382,1
541,3421,1
541,3458,1
541,3464,1
541,3475,1
541,3481,1
541,3563,1
541,3620,1
541,3763,1
541,3781,1
541,3946,1
541,4124,1
541,4179,1
541,4251,1
541,4538,1
541,4620,1
541,4784,1
541,4793,1
541,5072,1
541,5074,1
541,5175,1
541,5257,1
541,5420,1
541,5432,1
541,5441,1
541,5789,1
541,5844,1
541,6165,1
541,6193,1
541,6362,1
541,6570,1
541,6724,1
541,7152,1
541,7248,1
541,7352,1
541,7725,1
541,7800,1
541,8111,1
541,8122,1
541,8262,1
541,8309,1
541,8479,1
541,9543,1
541,9699,1
541,9862,1
541,13000,1
541,13123,1
541,14378,1
541,17211,1
542,289,1
543,7,1
543,65,1
543,70,1
543,72,1
543,154,1
543,173,1
543,174,1
543,187,1
543,193,1
543,199,1
543,233,1
543,389,1
543,511,1
543,533,1
543,537,1
543,1062,1
543,1104,1
543,1376,1
543,1379,1
543,2009,1
543,4024,1
544,30,1
544,54,1
544,56,1
544,59,1
544,64,1
544,84,1
544,207,1
544,208,1
544,223,1
544,235,1
544,383,1
544,419,1
544,427,1
544,428,1
544,436,1
544,441,1
544,443,1
544,450,1
544,470,1
544,471,1
544,498,1
544,501,1
544,532,1
544,533,1
544,537,1
544,548,1
544,599,1
544,602,1
544,608,1
544,615,1
544,618,1
544,622,1
544,690,1
544,691,1
544,703,1
544,716,1
544,744,1
544,755,1
544,757,1
544,852,1
544,867,1
544,875,1
544,886,1
544,898,1
544,917,1
544,955,1
544,980,1
544,985,1
544,1013,1
544,1043,1
544,1073,1
544,1075,1
544,1083,1
544,1099,1
544,1103,1
544,1106,1
544,1189,1
544,1193,1
544,1201,1
544,1295,1
544,1339,1
544,1358,1
544,1369,1
544,1376,1
544,1381,1
544,1385,1
544,1396,1
544,1398,1
544,1409,1
544,1470,1
544,1504,1
544,1517,1
544,1527,1
544,1534,1
544,1632,1
544,1663,1
544,1689,1
544,1700,1
544,1747,1
544,1878,1
544,1881,1
544,1896,1
544,1905,1
544,1947,1
544,1954,1
544,1957,1
544,1958,1
544,1964,1
544,1965,1
544,1988,1
544,2030,1
544,2043,1
544,2137,1
544,2139,1
544,2370,1
544,2402,1
544,2407,1
544,2488,1
544,2535,1
544,2538,1
544,2572,1
544,2608,1
544,2661,1
544,2775,1
544,3026,1
544,3027,1
544,3030,1
544,3206,1
544,3259,1
544,3273,1
544,3279,1
544,3281,1
544,3292,1
544,3293,1
544,3299,1
544,3398,1
544,3411,1
544,3431,1
544,3441,1
544,3686,1
544,3694,1
544,3700,1
544,3706,1
544,3730,1
544,3769,1
544,3781,1
544,3797,1
544,3884,1
544,3890,1
544,4049,1
544,4058,1
544,4092,1
544,4117,1
544,4135,1
544,4189,1
544,4385,1
544,4387,1
544,4622,1
544,4735,1
544,4821,1
544,4971,1
544,5105,1
544,5182,1
544,5257,1
544,5260,1
544,5299,1
544,5412,1
544,5414,1
544,5429,1
544,5480,1
544,5547,1
544,5799,1
544,5925,1
544,5927,1
544,5929,1
544,5950,1
544,5972,1
544,6159,1
544,6295,1
544,6453,1
544,6570,1
544,6582,1
544,6756,1
544,6762,1
544,6785,1
544,6852,1
544,6930,1
544,7076,1
544,7187,1
544,7318,1
544,7324,1
544,7663,1
544,7821,1
544,8027,1
544,8479,1
544,8504,1
544,8582,1
544,8589,1
544,8676,1
544,8678,1
544,9338,1
544,9672,1
544,10172,1
544,10738,1
544,10847,1
544,12762,1
544,13010,1
544,13671,1
545,7,1
545,25,1
545,40,1
545,52,1
545,55,1
545,67,1
545,89,1
545,154,1
545,161,1
545,172,1
545,173,1
545,176,1
545,181,1
545,182,1
545,184,1
545,189,1
545,191,1
545,204,1
545,207,1
545,208,1
545,209,1
545,217,1
545,221,1
545,227,1
545,230,1
545,233,1
545,285,1
545,288,1
545,289,1
545,290,1
545,291,1
545,292,1
545,294,1
545,295,1
545,296,1
545,298,1
545,300,1
545,302,1
545,306,1
545,307,1
545,309,1
545,310,1
545,311,1
545,312,1
545,314,1
545,318,1
545,320,1
545,321,1
545,327,1
545,328,1
545,329,1
545,340,1
545,355,1
545,371,1
545,376,1
545,377,1
545,378,1
545,386,1
545,403,1
545,405,1
545,408,1
545,412,1
545,432,1
545,455,1
545,456,1
545,459,1
545,461,1
545,464,1
545,465,1
545,467,1
545,471,1
545,472,1
545,474,1
545,475,1
545,476,1
545,481,1
545,484,1
545,486,1
545,488,1
545,489,1
545,490,1
545,491,1
545,492,1
545,493,1
545,496,1
545,497,1
545,499,1
545,504,1
545,507,1
545,510,1
545,514,1
545,517,1
545,518,1
545,527,1
545,533,1
545,536,1
545,538,1
545,540,1
545,545,1
545,641,1
545,680,1
545,701,1
545,716,1
545,726,1
545,786,1
545,798,1
545,818,1
545,863,1
545,886,1
545,891,1
545,892,1
545,898,1
545,903,1
545,906,1
545,907,1
545,913,1
545,930,1
545,959,1
545,961,1
545,962,1
545,966,1
545,972,1
545,1021,1
545,1044,1
545,1046,1
545,1047,1
545,1052,1
545,1089,1
545,1090,1
545,1145,1
545,1179,1
545,1181,1
545,1182,1
545,1186,1
545,1200,1
545,1243,1
545,1246,1
545,1339,1
545,1372,1
545,1375,1
545,1377,1
545,1378,1
545,1380,1
545,1381,1
545,1383,1
545,1384,1
545,1406,1
545,1451,1
545,1453,1
545,1459,1
545,1470,1
545,1475,1
545,1515,1
545,1590,1
545,1595,1
545,1596,1
545,1601,1
545,1672,1
545,1673,1
545,1684,1
545,1689,1
545,1787,1
545,1790,1
545,1797,1
545,1852,1
545,1854,1
545,1863,1
545,1866,1
545,1874,1
545,1905,1
545,1985,1
545,2014,1
545,2019,1
545,2022,1
545,2121,1
545,2179,1
545,2352,1
545,2380,1
545,2498,1
545,2524,1
545,2526,1
545,2544,1
545,2546,1
545,2598,1
545,2661,1
545,2789,1
545,2794,1
545,2840,1
545,2919,1
545,2956,1
545,3078,1
545,3084,1
545,3097,1
545,3171,1
545,3255,1
545,3316,1
545,3373,1
545,3375,1
545,3427,1
545,3464,1
545,3466,1
545,3489,1
545,3557,1
545,3563,1
545,3749,1
545,3753,1
545,3763,1
545,3769,1
545,3856,1
545,3927,1
545,3928,1
545,4069,1
545,4113,1
545,4177,1
545,4385,1
545,4435,1
545,4971,1
545,5000,1
545,5065,1
545,5217,1
545,5480,1
545,5767,1
545,6006,1
545,6191,1
545,6249,1
545,6387,1
545,6453,1
545,6454,1
545,6626,1
545,7187,1
545,7639,1
545,7777,1
545,8047,1
545,8069,1
545,8364,1
545,11244,1
545,17516,1
546,10,1
546,12,1
546,15,1
546,28,1
546,47,1
546,51,1
546,56,1
546,64,1
546,67,1
546,89,1
546,152,1
546,154,1
546,159,1
546,163,1
546,174,1
546,175,1
546,176,1
546,180,1
546,186,1
546,187,1
546,196,1
546,198,1
546,199,1
546,207,1
546,210,1
546,225,1
546,228,1
546,229,1
546,230,1
546,234,1
546,265,1
546,292,1
546,300,1
546,306,1
546,329,1
546,340,1
546,377,1
546,412,1
546,416,1
546,423,1
546,424,1
546,428,1
546,430,1
546,436,1
546,464,1
546,466,1
546,475,1
546,497,1
546,506,1
546,507,1
546,510,1
546,517,1
546,518,1
546,519,1
546,522,1
546,526,1
546,534,1
546,538,1
546,545,1
546,562,1
546,604,1
546,607,1
546,614,1
546,641,1
546,687,1
546,689,1
546,690,1
546,691,1
546,703,1
546,706,1
546,707,1
546,710,1
546,715,1
546,732,1
546,757,1
546,777,1
546,779,1
546,809,1
546,812,1
546,815,1
546,818,1
546,821,1
546,824,1
546,843,1
546,858,1
546,860,1
546,864,1
546,868,1
546,898,1
546,903,1
546,910,1
546,917,1
546,918,1
546,922,1
546,923,1
546,924,1
546,928,1
546,936,1
546,937,1
546,942,1
546,944,1
546,949,1
546,952,1
546,953,1
546,956,1
546,957,1
546,962,1
546,966,1
546,969,1
546,971,1
546,978,1
546,1002,1
546,1076,1
546,1090,1
546,1094,1
546,1100,1
546,1103,1
546,1104,1
546,1110,1
546,1113,1
546,1114,1
546,1118,1
546,1119,1
546,1121,1
546,1130,1
546,1131,1
546,1159,1
546,1186,1
546,1214,1
546,1216,1
546,1249,1
546,1254,1
546,1257,1
546,1259,1
546,1261,1
546,1264,1
546,1276,1
546,1338,1
546,1339,1
546,1342,1
546,1349,1
546,1358,1
546,1360,1
546,1366,1
546,1369,1
546,1394,1
546,1396,1
546,1398,1
546,1400,1
546,1402,1
546,1406,1
546,1410,1
546,1411,1
546,1412,1
546,1455,1
546,1464,1
546,1491,1
546,1513,1
546,1518,1
546,1520,1
546,1521,1
546,1531,1
546,1555,1
546,1620,1
546,1632,1
546,1641,1
546,1663,1
546,1710,1
546,1714,1
546,1803,1
546,1810,1
546,1857,1
546,1861,1
546,1873,1
546,1891,1
546,1892,1
546,1893,1
546,1954,1
546,1976,1
546,1979,1
546,1990,1
546,2006,1
546,2009,1
546,2013,1
546,2083,1
546,2134,1
546,2139,1
546,2151,1
546,2179,1
546,2203,1
546,2226,1
546,2277,1
546,2341,1
546,2347,1
546,2352,1
546,2380,1
546,2424,1
546,2430,1
546,2542,1
546,2559,1
546,2574,1
546,2595,1
546,2602,1
546,2745,1
546,2755,1
546,2775,1
546,2784,1
546,2787,1
546,2789,1
546,2818,1
546,2835,1
546,2853,1
546,2939,1
546,2970,1
546,2973,1
546,3026,1
546,3030,1
546,3067,1
546,3200,1
546,3201,1
546,3240,1
546,3302,1
546,3308,1
546,3413,1
546,3471,1
546,3473,1
546,3476,1
546,3481,1
546,3557,1
546,3660,1
546,3768,1
546,3788,1
546,3861,1
546,3940,1
546,3973,1
546,3982,1
546,4135,1
546,4155,1
546,4156,1
546,4165,1
546,4179,1
546,4180,1
546,4271,1
546,4272,1
546,4342,1
546,4444,1
546,4675,1
546,4814,1
546,5045,1
546,5123,1
546,5157,1
546,5925,1
546,6193,1
546,6217,1
546,6282,1
546,6581,1
546,6626,1
546,6957,1
546,7116,1
546,7329,1
546,7904,1
546,7927,1
546,8371,1
546,8676,1
547,1977,1
548,6,1
548,28,1
548,47,1
548,159,1
548,820,1
548,841,1
548,918,1
548,947,1
548,949,1
548,1254,1
548,1259,1
548,1521,1
548,1531,1
548,1534,1
548,1710,1
548,2654,1
548,2765,1
548,3660,1
548,4265,1
548,4272,1
548,13123,1
549,157,1
549,163,1
549,2136,1
549,4125,1
549,7927,1
551,65,1
551,89,1
551,190,1
551,437,1
551,500,1
551,989,1
551,1181,1
551,1200,1
551,1613,1
551,2206,1
553,292,1
556,65,1
556,265,1
556,1383,1
557,18,1
557,32,1
557,159,1
557,181,1
557,191,1
557,450,1
557,487,1
557,493,1
557,498,1
557,506,1
557,518,1
557,614,1
557,707,1
557,716,1
557,965,1
557,985,1
557,1066,1
557,1099,1
557,1263,1
557,1295,1
557,1300,1
557,1303,1
557,1379,1
557,1383,1
557,1534,1
557,1700,1
557,1713,1
557,1914,1
557,1976,1
557,2014,1
557,2075,1
557,2786,1
557,2938,1
557,3558,1
557,3771,1
557,4113,1
557,4382,1
557,5079,1
557,5480,1
557,7512,1
557,8042,1
557,10069,1
557,10524,1
557,15037,1
558,67,1
559,599,1
560,519,1
561,314,1
561,527,1
562,265,1
562,302,1
562,344,1
562,360,1
562,575,1
562,1447,1
562,1459,1
562,1511,1
562,2051,1
562,3171,1
562,3888,1
562,5267,1
563,245,1
563,250,1
563,565,1
563,569,1
563,578,1
563,580,1
563,581,1
563,583,1
563,585,1
563,613,1
563,728,1
563,903,1
563,1005,1
563,1422,1
563,1660,1
563,1833,1
563,1976,1
563,2175,1
563,2419,1
563,2842,1
563,2873,1
563,2894,1
563,3464,1
563,3778,1
563,5660,1
563,6541,1
563,7056,1
563,8111,1
563,8120,1
563,8122,1
563,11477,1
563,12120,1
565,64,1
565,72,1
565,187,1
565,190,1
565,298,1
565,998,1
565,1089,1
565,1155,1
565,1394,1
565,1513,1
565,2668,1
565,3768,1
565,4308,1
565,4382,1
565,16373,1
566,515,1
566,707,1
566,1394,1
566,1414,1
566,1416,1
566,1886,1
567,81,1
567,154,1
567,173,1
567,182,1
567,195,1
567,199,1
567,205,1
567,210,1
567,217,1
567,225,1
567,228,1
567,231,1
567,416,1
567,418,1
567,425,1
567,428,1
567,431,1
567,434,1
567,615,1
567,622,1
567,629,1
567,683,1
567,1106,1
567,1167,1
567,1375,1
567,1378,1
567,1423,1
567,1424,1
567,1504,1
567,1633,1
567,1732,1
567,1958,1
567,1964,1
567,2134,1
567,2281,1
567,2402,1
567,2407,1
567,2424,1
567,2538,1
567,2542,1
567,3200,1
567,3371,1
567,3411,1
567,3413,1
567,3616,1
567,3686,1
567,3694,1
567,3700,1
567,3737,1
567,6159,1
567,6298,1
567,6836,1
567,10616,1
568,265,1
568,3468,1
569,234,1
569,288,1
569,291,1
569,1047,1
569,3324,1
569,3376,1
570,475,1
571,55,1
571,58,1
571,67,1
571,88,1
571,155,1
571,167,1
571,229,1
571,289,1
571,291,1
571,295,1
571,310,1
571,318,1
571,320,1
571,333,1
571,360,1
571,467,1
571,523,1
571,525,1
571,701,1
571,709,1
571,788,1
571,789,1
571,890,1
571,968,1
571,1249,1
571,2462,1
571,3186,1
571,3198,1
571,5045,1
571,8584,1
574,533,1
574,946,1
574,2352,1
574,6120,1
575,292,1
575,316,1
575,328,1
575,959,1
575,1121,1
577,72,1
577,190,1
577,1700,1
578,300,1
578,344,1
578,461,1
578,464,1
578,470,1
578,488,1
578,498,1
578,499,1
578,524,1
578,536,1
578,793,1
578,1105,1
578,1447,1
578,1456,1
578,1854,1
579,15,1
579,841,1
579,843,1
579,953,1
579,1274,1
579,1281,1
579,2765,1
579,3717,1
579,8250,1
580,65,1
580,199,1
580,228,1
580,250,1
580,355,1
580,494,1
580,500,1
580,501,1
580,507,1
580,512,1
580,632,1
580,726,1
580,763,1
580,805,1
580,808,1
580,810,1
580,813,1
580,823,1
580,839,1
580,850,1
580,898,1
580,1043,1
580,1185,1
580,1239,1
580,1406,1
580,1547,1
580,1852,1
580,1868,1
580,1974,1
580,2574,1
580,2608,1
580,2661,1
580,2959,1
580,3004,1
580,3027,1
580,3193,1
580,3769,1
580,4189,1
580,6225,1
580,6506,1
580,6602,1
580,8262,1
581,157,1
581,180,1
581,265,1
581,293,1
581,333,1
581,523,1
581,954,1
581,1130,1
581,3501,1
581,15236,1
582,190,1
582,768,1
582,779,1
582,805,1
582,806,1
582,813,1
582,816,1
582,823,1
582,839,1
582,845,1
582,1216,1
582,1222,1
582,1547,1
582,2143,1
582,2210,1
582,3028,1
582,4021,1
582,4497,1
582,8945,1
583,162,1
583,166,1
583,198,1
583,229,1
583,230,1
583,234,1
583,333,1
583,486,1
583,490,1
583,492,1
583,499,1
583,519,1
583,715,1
583,768,1
583,808,1
583,961,1
583,1247,1
583,1700,1
583,1874,1
583,2661,1
583,2738,1
583,2847,1
583,3817,1
583,3928,1
583,4346,1
583,6249,1
584,718,1
584,5267,1
585,1048,1
586,1276,1
587,503,1
587,710,1
587,806,1
589,1428,1
590,355,1
590,548,1
590,1673,1
592,51,1
592,1249,1
593,344,1
593,681,1
595,188,1
595,518,1
595,854,1
595,918,1
595,924,1
595,936,1
595,942,1
595,944,1
595,954,1
595,1339,1
595,1342,1
595,1349,1
595,1358,1
595,1710,1
595,2009,1
595,4342,1
596,30,1
596,59,1
596,88,1
596,193,1
596,203,1
596,227,1
596,429,1
596,612,1
596,709,1
596,863,1
596,993,1
596,997,1
596,1014,1
596,1027,1
596,1079,1
596,1090,1
596,2531,1
596,3558,1
596,3768,1
596,5586,1
596,6698,1
596,8388,1
596,10681,1
601,64,1
601,70,1
601,71,1
601,81,1
601,610,1
601,986,1
601,1098,1
601,1130,1
601,1705,1
601,1743,1
601,1833,1
601,1974,1
601,2638,1
601,3003,1
601,3875,1
601,5151,1
601,7119,1
601,7352,1
601,8445,1
604,6,1
604,7,1
604,55,1
604,65,1
604,67,1
604,71,1
604,77,1
604,88,1
604,154,1
604,155,1
604,157,1
604,159,1
604,161,1
604,172,1
604,173,1
604,180,1
604,190,1
604,192,1
604,206,1
604,217,1
604,220,1
604,234,1
604,241,1
604,251,1
604,253,1
604,258,1
604,265,1
604,279,1
604,285,1
604,288,1
604,289,1
604,291,1
604,292,1
604,293,1
604,296,1
604,299,1
604,301,1
604,306,1
604,310,1
604,316,1
604,318,1
604,322,1
604,333,1
604,340,1
604,349,1
604,377,1
604,378,1
604,436,1
604,475,1
604,511,1
604,523,1
604,529,1
604,534,1
604,536,1
604,554,1
604,707,1
604,709,1
604,722,1
604,726,1
604,732,1
604,733,1
604,735,1
604,787,1
604,789,1
604,792,1
604,798,1
604,859,1
604,875,1
604,891,1
604,930,1
604,951,1
604,961,1
604,982,1
604,1004,1
604,1021,1
604,1024,1
604,1052,1
604,1081,1
604,1090,1
604,1098,1
604,1116,1
604,1131,1
604,1146,1
604,1412,1
604,1475,1
604,1505,1
604,1556,1
604,1601,1
604,1707,1
604,1833,1
604,1941,1
604,2014,1
604,2022,1
604,2023,1
604,2024,1
604,2176,1
604,2183,1
604,2220,1
604,2369,1
604,2440,1
604,2500,1
604,2558,1
604,2624,1
604,2853,1
604,3057,1
604,3201,1
604,3230,1
604,3427,1
604,3460,1
604,3466,1
604,3489,1
604,3954,1
604,3972,1
604,4118,1
604,4566,1
604,4616,1
604,4883,1
604,4920,1
604,5249,1
604,5257,1
604,5767,1
604,6959,1
604,7533,1
604,8042,1
604,9348,1
604,9418,1
605,89,1
605,157,1
605,170,1
605,208,1
605,220,1
605,227,1
605,234,1
605,412,1
605,534,1
605,605,1
605,606,1
605,715,1
605,961,1
605,982,1
605,1873,1
605,2853,1
605,3306,1
605,4495,1
605,8504,1
605,8830,1
606,52,1
606,72,1
606,107,1
606,238,1
606,614,1
606,859,1
606,964,1
606,1090,1
606,2654,1
606,3475,1
606,4444,1
606,8438,1
608,93,1
608,95,1
608,96,1
608,159,1
608,166,1
608,176,1
608,180,1
608,187,1
608,192,1
608,193,1
608,212,1
608,227,1
608,250,1
608,257,1
608,294,1
608,302,1
608,340,1
608,360,1
608,389,1
608,533,1
608,534,1
608,554,1
608,562,1
608,563,1
608,570,1
608,585,1
608,686,1
608,706,1
608,711,1
608,717,1
608,718,1
608,730,1
608,733,1
608,734,1
608,750,1
608,857,1
608,874,1
608,889,1
608,892,1
608,951,1
608,967,1
608,975,1
608,979,1
608,990,1
608,997,1
608,1110,1
608,1122,1
608,1160,1
608,1220,1
608,1242,1
608,1244,1
608,1249,1
608,1360,1
608,1369,1
608,1372,1
608,1412,1
608,1414,1
608,1425,1
608,1427,1
608,1459,1
608,1469,1
608,1479,1
608,1639,1
608,1684,1
608,1694,1
608,1811,1
608,1886,1
608,1892,1
608,2013,1
608,2029,1
608,2265,1
608,2343,1
608,2351,1
608,2439,1
608,2459,1
608,2463,1
608,2546,1
608,2554,1
608,2570,1
608,2571,1
608,2630,1
608,2638,1
608,2742,1
608,2786,1
608,2787,1
608,2788,1
608,2864,1
608,2901,1
608,2902,1
608,2937,1
608,3070,1
608,3071,1
608,3230,1
608,3302,1
608,3308,1
608,3313,1
608,3460,1
608,3470,1
608,3482,1
608,3581,1
608,3774,1
608,3859,1
608,3889,1
608,3921,1
608,4125,1
608,4251,1
608,4493,1
608,4538,1
608,4620,1
608,4785,1
608,4915,1
608,4978,1
608,5123,1
608,5257,1
608,5260,1
608,5375,1
608,5432,1
608,5434,1
608,5452,1
608,5550,1
608,5767,1
608,6064,1
608,6140,1
608,6165,1
608,6362,1
608,6732,1
608,6777,1
608,6959,1
608,7054,1
608,7068,1
608,7239,1
608,7248,1
608,7800,1
608,7927,1
608,8309,1
608,8311,1
608,8314,1
608,8422,1
608,8546,1
608,8552,1
608,8794,1
608,9286,1
608,9287,1
608,9296,1
608,9347,1
608,9418,1
608,9419,1
608,9427,1
608,9433,1
608,10130,1
608,11769,1
608,11849,1
608,12599,1
608,14378,1
608,15457,1
608,17211,1
609,154,1
609,157,1
609,288,1
609,289,1
609,301,1
609,302,1
609,324,1
609,332,1
609,425,1
609,432,1
609,441,1
609,703,1
609,868,1
609,1243,1
609,1424,1
609,1453,1
609,1650,1
609,2019,1
609,2638,1
609,3371,1
609,5746,1
609,6374,1
609,8589,1
611,1062,1
612,55,1
612,65,1
612,228,1
612,229,1
612,288,1
612,461,1
612,532,1
612,544,1
612,1090,1
612,1243,1
612,1390,1
612,1400,1
612,2020,1
612,4435,1
613,8590,1
614,182,1
614,209,1
614,355,1
614,496,1
614,500,1
614,830,1
614,978,1
614,1118,1
614,1854,1
614,1873,1
614,3427,1
614,3753,1
614,6249,1
616,7,1
616,12,1
616,25,1
616,45,1
616,47,1
616,157,1
616,173,1
616,182,1
616,188,1
616,190,1
616,198,1
616,210,1
616,220,1
616,228,1
616,234,1
616,235,1
616,250,1
616,377,1
616,405,1
616,408,1
616,472,1
616,486,1
616,493,1
616,496,1
616,504,1
616,514,1
616,538,1
616,706,1
616,707,1
616,709,1
616,710,1
616,724,1
616,806,1
616,810,1
616,812,1
616,820,1
616,821,1
616,830,1
616,841,1
616,843,1
616,846,1
616,917,1
616,918,1
616,920,1
616,923,1
616,942,1
616,947,1
616,952,1
616,953,1
616,954,1
616,955,1
616,959,1
616,966,1
616,978,1
616,979,1
616,982,1
616,1044,1
616,1055,1
616,1110,1
616,1118,1
616,1121,1
616,1216,1
616,1247,1
616,1249,1
616,1257,1
616,1259,1
616,1274,1
616,1276,1
616,1281,1
616,1338,1
616,1339,1
616,1342,1
616,1344,1
616,1349,1
616,1351,1
616,1360,1
616,1364,1
616,1372,1
616,1377,1
616,1412,1
616,1524,1
616,1527,1
616,1531,1
616,1639,1
616,1652,1
616,1672,1
616,1852,1
616,1854,1
616,1873,1
616,1914,1
616,1974,1
616,2172,1
616,2346,1
616,2347,1
616,2352,1
616,2370,1
616,2379,1
616,2380,1
616,2446,1
616,2765,1
616,2794,1
616,2835,1
616,2956,1
616,2961,1
616,3084,1
616,3097,1
616,3238,1
616,3717,1
616,3719,1
616,4271,1
616,4342,1
616,4572,1
616,4616,1
616,4971,1
616,5100,1
616,5105,1
616,6249,1
616,6257,1
616,6730,1
616,6957,1
616,7116,1
616,7639,1
616,7775,1
616,10069,1
616,13688,1
617,241,1
617,4566,1
618,841,1
618,4049,1
618,14860,1
619,857,1
619,2083,1
620,288,1
620,889,1
620,7157,1
621,191,1
621,292,1
621,679,1
622,152,1
622,440,1
622,616,1
622,964,1
622,2473,1
623,7929,1
624,72,1
624,163,1
624,192,1
624,233,1
624,534,1
624,1001,1
624,1378,1
624,1534,1
624,2469,1
624,3462,1
624,5074,1
624,5256,1
624,6504,1
624,8069,1
624,8422,1
624,9969,1
624,11849,1
624,15457,1
625,58,1
625,59,1
625,65,1
625,84,1
625,88,1
625,89,1
625,154,1
625,203,1
625,222,1
625,225,1
625,229,1
625,298,1
625,300,1
625,418,1
625,440,1
625,526,1
625,603,1
625,632,1
