userID,tagID,value
546,296,1
546,386,1
546,82,1
546,180,1
546,7,1
546,199,1
546,83,1
546,91,1
546,378,1
546,376,1
546,1372,1
546,182,1
546,75,1
546,545,1
546,615,1
546,5,1
546,952,1
546,542,1
546,743,1
546,4116,1
546,540,1
546,391,1
546,2489,1
546,3234,1
546,2692,1
546,741,1
546,720,1
546,4115,1
547,84,1
547,73,1
547,78,1
547,170,1
548,4,1
548,2092,1
548,3706,1
548,4117,1
548,7,1
548,82,1
548,127,1
548,190,1
548,233,1
548,285,1
548,524,1
548,713,1
548,793,1
548,1532,1
548,2091,1
548,4118,1
548,229,1
548,604,1
548,794,1
548,3510,1
548,4119,1
548,4120,1
548,179,1
548,739,1
548,5,1
548,1279,1
548,91,1
548,2495,1
548,79,1
548,742,1
548,743,1
548,1373,1
548,1372,1
548,1365,1
548,291,1
548,3343,1
548,1533,1
548,386,1
549,24,1
549,25,1
549,216,1
549,735,1
549,2416,1
549,73,1
549,192,1
549,247,1
549,352,1
549,387,1
549,787,1
549,830,1
549,321,1
549,2784,1
549,3525,1
549,4157,1
549,108,1
549,1858,1
549,311,1
549,360,1
549,527,1
549,4140,1
549,4141,1
549,1495,1
549,253,1
549,1356,1
550,1,1
550,72,1
550,73,1
550,192,1
550,386,1
550,2687,1
550,3123,1
551,84,1
551,296,1
551,387,1
551,18,1
551,24,1
551,39,1
551,78,1
551,4165,1
551,79,1
551,81,1
551,829,1
551,1210,1
551,292,1
551,130,1
551,2938,1
551,1,1
551,376,1
551,73,1
551,176,1
551,194,1
551,102,1
551,72,1
551,311,1
551,170,1
551,185,1
551,195,1
552,1001,1
552,1268,1
553,508,1
555,292,1
555,301,1
555,2824,1
556,73,1
556,79,1
556,213,1
556,389,1
556,2010,1
556,24,1
556,78,1
556,81,1
556,526,1
556,1933,1
556,130,1
556,508,1
556,557,1
556,14,1
556,1995,1
556,18,1
556,187,1
556,184,1
556,824,1
557,179,1
557,190,1
557,575,1
557,10,1
557,12,1
557,565,1
557,61,1
557,202,1
557,1478,1
557,74,1
557,86,1
557,600,1
557,13,1
557,14,1
557,23,1
557,78,1
557,79,1
557,81,1
557,16,1
557,73,1
557,275,1
557,7,1
557,1488,1
557,1097,1
557,76,1
557,387,1
557,821,1
557,1,1
557,130,1
557,84,1
557,25,1
557,187,1
557,570,1
557,87,1
557,191,1
557,545,1
557,189,1
557,445,1
557,829,1
557,4215,1
557,292,1
557,3599,1
557,181,1
557,296,1
557,21,1
557,182,1
557,309,1
557,90,1
558,1,1
558,18,1
558,39,1
558,73,1
558,83,1
558,102,1
558,105,1
558,134,1
558,167,1
558,170,1
558,184,1
558,199,1
558,206,1
558,208,1
558,215,1
558,234,1
558,238,1
558,292,1
558,357,1
558,508,1
558,639,1
558,642,1
558,689,1
558,754,1
558,824,1
558,830,1
558,1136,1
558,2981,1
559,18,1
559,61,1
559,189,1
559,195,1
559,306,1
559,352,1
559,1039,1
559,1836,1
560,6,1
560,81,1
560,195,1
561,102,1
561,103,1
562,201,1
562,512,1
562,520,1
562,3375,1
562,1495,1
562,24,1
562,185,1
562,508,1
562,683,1
562,737,1
562,193,1
562,1352,1
562,208,1
562,625,1
562,839,1
562,3075,1
562,306,1
562,2118,1
562,130,1
562,134,1
562,184,1
562,611,1
563,4258,1
563,311,1
563,712,1
563,4263,1
563,625,1
563,4259,1
563,4262,1
563,4261,1
563,83,1
563,4273,1
563,4260,1
563,116,1
563,85,1
563,2113,1
563,134,1
563,37,1
563,4271,1
565,1902,1
565,4278,1
565,4279,1
565,16,1
565,4283,1
566,190,1
566,73,1
566,78,1
566,192,1
566,797,1
566,836,1
566,234,1
566,575,1
567,4289,1
567,127,1
567,4290,1
568,24,1
568,1796,1
569,73,1
569,79,1
569,170,1
569,352,1
569,2461,1
569,24,1
569,109,1
569,130,1
569,195,1
569,140,1
569,693,1
569,308,1
569,185,1
569,850,1
570,1392,1
570,3023,1
571,230,1
571,4300,1
571,1727,1
571,18,1
571,127,1
571,209,1
571,234,1
571,797,1
571,39,1
571,208,1
571,4301,1
571,396,1
573,352,1
574,170,1
574,139,1
574,79,1
574,615,1
574,73,1
574,24,1
574,186,1
574,4307,1
574,194,1
574,432,1
575,13,1
575,14,1
575,23,1
575,24,1
575,3568,1
575,130,1
575,73,1
575,79,1
575,352,1
575,18,1
575,39,1
575,105,1
575,25,1
575,72,1
575,192,1
575,33,1
575,3839,1
575,238,1
575,527,1
576,292,1
577,16,1
577,74,1
577,78,1
577,81,1
577,184,1
577,545,1
578,18,1
578,24,1
578,49,1
578,109,1
578,130,1
578,199,1
578,228,1
578,508,1
578,730,1
578,1956,1
578,185,1
578,193,1
578,206,1
578,232,1
578,234,1
578,287,1
578,364,1
578,683,1
578,824,1
578,839,1
578,850,1
578,1445,1
578,1634,1
578,4311,1
578,39,1
578,1447,1
578,81,1
578,1754,1
578,72,1
578,73,1
578,78,1
578,843,1
578,79,1
578,169,1
578,176,1
578,182,1
578,570,1
578,306,1
578,503,1
578,1249,1
578,184,1
578,1091,1
578,242,1
578,1352,1
578,483,1
579,1532,1
579,91,1
579,4316,1
579,4317,1
579,4318,1
579,5,1
579,742,1
579,741,1
579,1,1
579,127,1
579,1531,1
579,3509,1
579,4328,1
579,30,1
579,2,1
579,72,1
579,743,1
580,79,1
580,81,1
580,311,1
580,185,1
580,176,1
580,194,1
580,191,1
580,181,1
580,387,1
580,180,1
580,199,1
580,184,1
580,33,1
580,265,1
581,24,1
581,39,1
581,73,1
581,120,1
581,127,1
581,231,1
581,352,1
581,364,1
581,393,1
581,447,1
581,499,1
581,508,1
581,511,1
581,512,1
581,600,1
581,661,1
581,698,1
581,727,1
581,831,1
581,955,1
581,1352,1
581,2734,1
581,3525,1
581,3572,1
581,3871,1
581,4081,1
581,4341,1
581,4342,1
581,4343,1
581,4344,1
581,4345,1
581,4346,1
581,4347,1
581,4349,1
581,4350,1
581,4351,1
581,49,1
581,130,1
581,346,1
581,370,1
581,526,1
581,557,1
581,642,1
581,847,1
581,1086,1
581,2806,1
581,238,1
581,408,1
581,2377,1
581,4348,1
582,424,1
582,1079,1
582,378,1
582,194,1
582,376,1
582,2213,1
582,33,1
582,1006,1
582,2217,1
583,26,1
583,87,1
583,191,1
583,229,1
583,130,1
583,78,1
583,79,1
583,389,1
583,447,1
583,846,1
583,1212,1
583,2,1
583,33,1
583,177,1
583,216,1
583,84,1
583,169,1
583,352,1
583,524,1
583,81,1
583,170,1
583,185,1
583,364,1
583,2461,1
583,49,1
583,109,1
583,611,1
583,73,1
583,762,1
583,2244,1
583,2315,1
583,4356,1
583,1358,1
583,1433,1
583,180,1
583,1539,1
583,194,1
583,738,1
583,481,1
583,345,1
583,178,1
583,1252,1
584,193,1
584,73,1
584,247,1
584,1076,1
585,84,1
586,4,1
586,574,1
586,3510,1
586,1372,1
587,72,1
587,385,1
587,386,1
587,1,1
587,2,1
589,208,1
589,24,1
589,128,1
589,356,1
589,636,1
589,654,1
589,657,1
590,39,1
590,83,1
590,98,1
590,238,1
590,527,1
590,724,1
590,2346,1
590,3871,1
590,658,1
592,209,1
592,72,1
592,608,1
593,193,1
593,791,1
593,481,1
593,503,1
593,769,1
593,734,1
593,2796,1
593,405,1
593,653,1
594,73,1
594,85,1
594,1892,1
595,1,1
595,89,1
595,386,1
595,615,1
595,82,1
595,72,1
595,79,1
595,170,1
596,16,1
596,18,1
596,33,1
596,61,1
596,74,1
596,179,1
596,395,1
596,575,1
596,17,1
596,25,1
596,39,1
596,79,1
596,195,1
596,570,1
596,3,1
596,9,1
596,19,1
596,121,1
596,127,1
596,203,1
596,275,1
596,309,1
596,389,1
596,494,1
596,514,1
596,792,1
596,2308,1
596,4391,1
596,134,1
596,364,1
596,1858,1
596,73,1
596,81,1
596,84,1
596,210,1
596,49,1
596,78,1
596,192,1
596,352,1
596,88,1
596,247,1
596,2208,1
596,14,1
596,181,1
596,190,1
596,1478,1
596,1847,1
596,1859,1
598,1455,1
601,13,1
601,14,1
601,15,1
601,18,1
601,187,1
601,21,1
601,130,1
601,20,1
601,83,1
601,545,1
601,184,1
601,23,1
601,72,1
601,73,1
601,79,1
601,4397,1
601,251,1
601,78,1
601,292,1
601,33,1
601,88,1
601,90,1
601,299,1
601,4396,1
602,2505,1
603,73,1
603,81,1
603,249,1
604,179,1
604,1,1
604,7,1
604,73,1
604,190,1
604,2604,1
604,24,1
604,130,1
604,308,1
604,352,1
604,79,1
604,1911,1
604,25,1
604,159,1
604,192,1
604,208,1
604,3605,1
604,4411,1
604,292,1
604,528,1
604,39,1
604,4301,1
604,193,1
604,134,1
604,72,1
604,735,1
604,176,1
604,167,1
604,184,1
604,850,1
604,103,1
604,304,1
604,83,1
604,13,1
604,109,1
604,182,1
604,247,1
604,78,1
604,545,1
604,853,1
604,90,1
604,829,1
604,349,1
604,625,1
605,201,1
605,3375,1
605,127,1
605,4418,1
605,410,1
606,21,1
606,17,1
606,70,1
606,33,1
606,87,1
606,170,1
606,2191,1
606,160,1
606,84,1
606,386,1
606,424,1
606,5,1
606,543,1
606,393,1
606,44,1
606,309,1
607,102,1
607,103,1
607,304,1
608,23,1
608,25,1
608,130,1
608,16,1
608,352,1
608,72,1
608,73,1
608,192,1
608,24,1
608,850,1
608,1355,1
608,134,1
608,292,1
608,108,1
608,195,1
608,1434,1
608,735,1
608,193,1
608,853,1
608,247,1
608,695,1
608,191,1
608,4340,1
608,88,1
608,1076,1
608,1356,1
608,2208,1
608,184,1
608,4430,1
608,80,1
608,2133,1
608,75,1
608,268,1
608,98,1
608,253,1
608,1210,1
608,4079,1
608,830,1
608,1097,1
608,1354,1
608,445,1
608,557,1
608,4431,1
608,49,1
608,249,1
608,2044,1
608,611,1
608,4429,1
609,25,1
609,79,1
609,185,1
609,170,1
609,24,1
609,130,1
609,352,1
609,850,1
609,1447,1
609,81,1
609,16,1
609,181,1
609,405,1
609,39,1
609,83,1
609,526,1
609,396,1
609,199,1
611,39,1
611,86,1
611,187,1
611,199,1
611,309,1
611,346,1
611,396,1
612,18,1
612,24,1
612,39,1
612,73,1
612,81,1
612,296,1
612,360,1
612,625,1
612,1658,1
612,78,1
612,79,1
612,84,1
612,203,1
612,200,1
612,232,1
612,311,1
612,719,1
612,642,1
612,4449,1
612,354,1
613,81,1
613,134,1
613,185,1
613,292,1
613,754,1
613,1754,1
613,2115,1
614,73,1
614,79,1
614,389,1
614,842,1
614,176,1
614,178,1
614,181,1
614,182,1
614,185,1
614,824,1
614,78,1
614,194,1
614,1539,1
614,1,1
614,186,1
614,72,1
614,177,1
614,738,1
614,1354,1
614,387,1
614,13,1
614,81,1
614,84,1
614,195,1
614,91,1
614,193,1
614,376,1
614,386,1
614,4466,1
614,1358,1
614,170,1
614,46,1
614,526,1
614,145,1
614,180,1
614,213,1
614,7,1
615,13,1
615,14,1
615,18,1
615,74,1
615,79,1
615,191,1
616,4,1
616,7,1
616,2,1
616,61,1
616,5,1
616,188,1
616,1,1
616,73,1
616,79,1
616,181,1
616,3343,1
616,81,1
616,25,1
616,78,1
616,134,1
616,185,1
616,56,1
616,76,1
616,387,1
616,177,1
616,72,1
616,182,1
616,170,1
616,311,1
616,828,1
616,1358,1
616,176,1
616,178,1
616,194,1
616,376,1
616,385,1
616,601,1
616,192,1
616,6,1
616,196,1
616,91,1
616,386,1
616,89,1
616,191,1
616,1372,1
616,1373,1
616,617,1
616,619,1
616,544,1
616,615,1
616,414,1
616,742,1
616,830,1
616,409,1
616,1210,1
617,167,1
617,701,1
617,24,1
617,39,1
617,49,1
617,130,1
617,238,1
617,658,1
617,3568,1
618,1,1
618,91,1
618,2495,1
618,14,1
618,18,1
618,47,1
618,187,1
618,1995,1
618,21,1
618,103,1
618,4471,1
618,102,1
618,194,1
618,1222,1
618,33,1
618,87,1
618,191,1
618,360,1
618,821,1
618,1278,1
620,39,1
620,73,1
620,24,1
620,292,1
620,853,1
620,1,1
620,7,1
620,89,1
620,130,1
620,179,1
620,190,1
620,615,1
620,1365,1
620,4496,1
621,234,1
621,347,1
621,4502,1
621,200,1
621,213,1
621,3176,1
621,493,1
621,689,1
622,46,1
622,88,1
622,213,1
622,229,1
622,387,1
622,32,1
622,1,1
622,33,1
622,3674,1
623,387,1
623,78,1
624,4507,1
624,26,1
624,49,1
624,191,1
624,213,1
624,2113,1
624,231,1
624,3841,1
624,4516,1
624,321,1
624,4508,1
624,83,1
624,13,1
624,127,1
624,792,1
624,176,1
624,1979,1
624,2998,1
624,1478,1
624,4397,1
624,16,1
624,308,1
624,319,1
624,4523,1
624,989,1
624,185,1
624,4102,1
624,503,1
624,850,1
625,18,1
625,74,1
625,16,1
625,78,1
625,275,1
625,2197,1
625,4532,1
625,199,1
625,4531,1
625,24,1
625,39,1
625,47,1
625,2204,1
625,389,1
625,84,1
625,4530,1
625,109,1
625,14,1
625,87,1
625,296,1
625,33,1
625,1812,1
625,2609,1
625,3269,1
625,191,1
625,3273,1
625,1538,1
625,398,1
625,391,1
625,757,1
625,935,1
625,88,1
625,393,1
625,839,1
625,4113,1
625,2235,1
625,1017,1
625,3076,1
625,15,1
625,34,1
625,70,1
625,4533,1
625,2195,1
625,1846,1
625,160,1
625,4340,1
625,1469,1
625,59,1
627,1,1
627,743,1
628,108,1
628,81,1
628,79,1
629,73,1
629,78,1
629,823,1
629,432,1
631,1,1
631,2,1
631,73,1
631,79,1
631,177,1
631,81,1
631,84,1
631,78,1
631,72,1
631,192,1
631,91,1
631,386,1
631,195,1
631,306,1
631,170,1
631,227,1
631,432,1
631,406,1
631,3507,1
632,24,1
632,226,1
633,73,1
633,78,1
633,79,1
633,1892,1
633,81,1
633,84,1
633,432,1
633,823,1
633,1247,1
633,3507,1
633,109,1
633,1,1
633,25,1
633,72,1
633,192,1
633,735,1
633,830,1
633,180,1
633,194,1
633,1539,1
633,181,1
633,693,1
633,1076,1
633,376,1
633,49,1
633,1252,1
633,4549,1
633,292,1
634,24,1
634,193,1
634,18,1
634,229,1
634,234,1
634,662,1
634,791,1
636,799,1
636,4344,1
636,49,1
636,73,1
636,639,1
637,192,1
637,1076,1
637,73,1
637,4568,1
637,2784,1
637,72,1
637,78,1
637,79,1
637,81,1
637,84,1
637,108,1
637,109,1
637,169,1
637,170,1
637,182,1
637,245,1
637,321,1
637,352,1
637,830,1
637,1535,1
637,181,1
638,18,1
638,24,1
638,39,1
638,49,1
638,209,1
638,234,1
638,285,1
638,713,1
638,1237,1
638,1311,1
638,2099,1
638,3955,1
638,167,1
638,308,1
638,109,1
638,213,1
638,238,1
638,771,1
638,2720,1
639,39,1
639,71,1
639,90,1
639,105,1
639,309,1
639,424,1
640,72,1
640,80,1
640,386,1
641,784,1
641,73,1
641,828,1
641,182,1
641,109,1
641,195,1
641,79,1
641,176,1
641,180,1
641,81,1
641,611,1
641,234,1
641,2720,1
641,712,1
641,4589,1
641,364,1
642,2183,1
642,829,1
643,512,1
643,545,1
643,16,1
643,19,1
643,395,1
643,2333,1
643,81,1
643,127,1
643,73,1
643,79,1
643,84,1
643,24,1
643,292,1
643,195,1
643,319,1
643,1080,1
643,955,1
643,247,1
643,296,1
643,25,1
643,4605,1
643,14,1
643,33,1
643,2608,1
643,1483,1
643,1859,1
643,4533,1
643,192,1
643,1356,1
643,3333,1
643,184,1
643,88,1
643,309,1
643,2006,1
644,73,1
644,78,1
644,79,1
644,81,1
644,18,1
644,25,1
644,134,1
644,130,1
644,192,1
644,526,1
644,530,1
644,728,1
644,4612,1
644,319,1
645,24,1
645,39,1
645,85,1
645,625,1
645,73,1
645,75,1
645,387,1
645,134,1
645,185,1
645,192,1
645,215,1
645,247,1
645,292,1
645,4613,1
645,693,1
645,823,1
645,25,1
645,508,1
645,512,1
645,1627,1
645,130,1
645,167,1
645,3048,1
645,184,1
645,16,1
645,83,1
645,2534,1
645,526,1
645,32,1
645,18,1
645,191,1
645,974,1
645,251,1
645,545,1
645,14,1
645,3586,1
645,2613,1
645,978,1
645,4215,1
645,308,1
645,23,1
645,1486,1
645,4397,1
645,40,1
646,206,1
646,228,1
646,508,1
646,730,1
646,4283,1
646,167,1
646,989,1
646,18,1
646,232,1
646,354,1
646,640,1
646,734,1
646,4620,1
646,304,1
646,4621,1
646,24,1
646,193,1
647,2469,1
647,3471,1
647,4639,1
647,3080,1
647,3479,1
649,1,1
649,2,1
649,5,1
649,385,1
649,601,1
649,739,1
649,73,1
649,78,1
649,182,1
649,1539,1
649,2217,1
649,2053,1
649,170,1
649,1889,1
649,72,1
649,79,1
649,1358,1
649,30,1
649,1372,1
649,615,1
649,828,1
649,1365,1
649,76,1
649,793,1
649,345,1
650,39,1
650,73,1
650,167,1
650,206,1
650,130,1
650,186,1
650,184,1
650,304,1
651,24,1
651,130,1
651,203,1
651,346,1
651,352,1
651,639,1
651,39,1
651,13,1
651,23,1
651,321,1
651,1486,1
651,159,1
651,184,1
651,541,1
651,4679,1
651,188,1
651,570,1
651,1735,1
651,4676,1
652,2,1
652,9,1
652,61,1
652,352,1
652,81,1
654,78,1
654,389,1
654,387,1
654,182,1
654,81,1
654,134,1
654,177,1
654,76,1
654,82,1
654,192,1
654,2068,1
654,7,1
654,89,1
654,91,1
654,191,1
654,376,1
654,247,1
654,184,1
654,25,1
654,84,1
654,321,1
654,292,1
654,545,1
654,1302,1
654,18,1
654,21,1
654,360,1
654,14,1
654,83,1
654,2525,1
654,30,1
654,1943,1
654,4396,1
655,73,1
655,625,1
656,2006,1
656,514,1
656,4711,1
657,21,1
657,18,1
657,84,1
657,61,1
657,79,1
657,78,1
657,176,1
657,1,1
657,192,1
657,194,1
657,1843,1
657,376,1
657,2215,1
657,311,1
657,81,1
657,88,1
658,18,1
658,321,1
658,74,1
658,238,1
658,16,1
658,39,1
658,199,1
658,81,1
658,1486,1
658,3048,1
658,3525,1
658,855,1
658,570,1
658,1844,1
658,2531,1
658,17,1
658,203,1
659,39,1
659,130,1
659,1319,1
659,3450,1
659,24,1
659,4722,1
659,4721,1
659,79,1
659,233,1
659,4720,1
659,4723,1
659,73,1
659,4726,1
659,850,1
659,4725,1
659,193,1
659,306,1
659,1995,1
659,2638,1
659,347,1
659,308,1
659,134,1
659,84,1
659,601,1
659,570,1
660,24,1
660,25,1
660,73,1
660,130,1
660,601,1
660,39,1
660,109,1
660,167,1
660,625,1
660,308,1
660,102,1
660,90,1
660,570,1
660,192,1
660,83,1
660,608,1
660,301,1
660,18,1
660,105,1
660,306,1
660,49,1
660,345,1
660,1354,1
660,16,1
660,74,1
660,1357,1
660,188,1
660,1754,1
660,140,1
660,238,1
660,541,1
660,386,1
660,695,1
660,735,1
660,199,1
660,364,1
660,3577,1
660,203,1
660,305,1
660,1364,1
660,30,1
660,352,1
660,196,1
661,321,1
661,3525,1
661,185,1
661,735,1
661,292,1
661,827,1
661,1850,1
661,73,1
661,3577,1
661,144,1
661,2280,1
661,291,1
661,714,1
661,299,1
661,2407,1
661,547,1
661,3275,1
661,191,1
661,83,1
661,608,1
662,1880,1
662,4766,1
662,719,1
662,4774,1
662,291,1
662,4773,1
664,2407,1
664,741,1
664,2214,1
664,2495,1
664,4782,1
665,846,1
665,4788,1
667,636,1
667,3394,1
668,73,1
668,192,1
668,432,1
668,3507,1
668,292,1
668,6,1
669,24,1
670,73,1
670,79,1
670,185,1
670,195,1
670,285,1
670,389,1
670,127,1
670,18,1
670,81,1
670,842,1
670,134,1
670,84,1
670,109,1
670,24,1
670,167,1
670,625,1
670,2115,1
670,14,1
670,1995,1
670,296,1
670,39,1
670,85,1
670,188,1
670,105,1
670,69,1
670,181,1
670,184,1
670,2511,1
670,214,1
670,102,1
670,103,1
670,292,1
671,24,1
671,130,1
671,134,1
671,167,1
671,784,1
671,1447,1
671,2288,1
671,73,1
671,81,1
671,109,1
671,432,1
671,102,1
671,103,1
671,304,1
671,2278,1
671,611,1
671,285,1
671,508,1
671,18,1
671,184,1
671,493,1
671,642,1
671,850,1
671,108,1
671,192,1
671,695,1
671,1076,1
671,78,1
671,79,1
671,85,1
671,39,1
671,823,1
671,25,1
671,352,1
671,2638,1
671,2190,1
671,4052,1
671,1640,1
672,347,1
672,180,1
672,1006,1
673,89,1
673,109,1
673,1492,1
673,1495,1
673,1,1
673,191,1
673,78,1
673,611,1
673,512,1
673,2349,1
673,4811,1
673,183,1
673,1252,1
673,73,1
673,1880,1
674,24,1
674,39,1
674,130,1
674,658,1
675,130,1
675,1447,1
675,2398,1
675,405,1
675,1965,1
675,208,1
675,24,1
675,309,1
676,1210,1
676,1,1
676,73,1
676,415,1
676,741,1
676,755,1
676,72,1
676,192,1
676,76,1
676,91,1
676,386,1
676,1889,1
676,5,1
676,385,1
676,742,1
676,82,1
676,1362,1
676,2495,1
677,617,1
677,1280,1
677,3510,1
677,229,1
677,1279,1
677,753,1
677,741,1
677,191,1
677,292,1
678,3588,1
678,73,1
678,72,1
678,192,1
678,78,1
679,202,1
679,24,1
679,1727,1
679,209,1
679,39,1
679,291,1
679,601,1
679,349,1
679,193,1
679,351,1
680,216,1
680,1204,1
680,213,1
680,642,1
680,654,1
680,24,1
680,39,1
680,130,1
680,297,1
680,633,1
680,140,1
680,229,1
680,238,1
680,364,1
680,508,1
680,4847,1
681,139,1
681,141,1
681,73,1
681,79,1
681,81,1
681,424,1
681,140,1
681,346,1
681,541,1
681,754,1
681,78,1
681,181,1
681,182,1
681,190,1
681,61,1
681,1,1
681,2,1
681,72,1
681,177,1
681,194,1
681,376,1
681,33,1
681,87,1
681,178,1
681,180,1
681,186,1
681,750,1
681,2843,1
681,4282,1
681,4846,1
681,15,1
681,21,1
681,84,1
681,134,1
681,292,1
681,2064,1
682,658,1
682,3393,1
682,4855,1
682,130,1
683,16,1
683,25,1
683,122,1
683,285,1
683,364,1
683,395,1
683,519,1
683,896,1
683,900,1
683,919,1
683,2580,1
683,2700,1
683,13,1
683,799,1
683,1859,1
683,4863,1
683,238,1
683,46,1
683,209,1
683,213,1
683,230,1
683,234,1
683,527,1
683,737,1
683,1445,1
683,74,1
683,4861,1
683,18,1
683,35,1
683,2380,1
683,524,1
684,24,1
684,209,1
684,2934,1
685,4,1
685,2,1
685,189,1
685,512,1
685,545,1
685,24,1
685,39,1
685,18,1
685,78,1
685,387,1
685,192,1
685,76,1
685,842,1
685,81,1
685,176,1
685,292,1
685,757,1
685,177,1
685,84,1
685,182,1
685,72,1
685,109,1
685,170,1
685,102,1
685,103,1
685,3555,1
685,4883,1
685,197,1
685,4885,1
685,167,1
685,193,1
685,296,1
685,386,1
685,445,1
685,91,1
685,617,1
685,385,1
685,376,1
685,619,1
685,33,1
685,5,1
685,1279,1
685,1222,1
685,528,1
685,127,1
685,4531,1
685,4884,1
685,4882,1
685,2118,1
685,299,1
686,18,1
686,127,1
686,61,1
686,195,1
686,4886,1
686,14,1
686,74,1
686,134,1
686,73,1
686,79,1
686,191,1
686,1995,1
686,78,1
686,4897,1
686,25,1
686,4887,1
686,600,1
686,850,1
686,1754,1
686,309,1
686,601,1
686,30,1
686,187,1
686,227,1
686,514,1
687,1076,1
688,2010,1
688,3588,1
688,432,1
689,689,1
689,658,1
689,632,1
689,2868,1
689,664,1
689,701,1
689,654,1
689,635,1
690,18,1
690,24,1
690,25,1
690,39,1
690,128,1
690,130,1
690,184,1
690,185,1
690,231,1
690,238,1
690,352,1
690,689,1
690,1237,1
690,199,1
690,658,1
690,73,1
690,78,1
690,79,1
690,81,1
690,84,1
690,167,1
690,936,1
690,432,1
690,693,1
690,735,1
690,608,1
690,203,1
690,3202,1
691,13,1
691,18,1
691,1382,1
691,74,1
691,199,1
691,78,1
691,393,1
691,79,1
691,2360,1
691,4533,1
691,185,1
691,4915,1
691,187,1
691,209,1
691,169,1
691,207,1
691,183,1
691,24,1
691,1933,1
691,3530,1
691,89,1
691,73,1
691,234,1
691,391,1
691,67,1
691,85,1
691,625,1
691,14,1
692,128,1
692,352,1
692,1955,1
692,4523,1
692,4927,1
692,4929,1
692,19,1
692,25,1
692,519,1
692,792,1
692,1593,1
692,4923,1
692,191,1
692,3775,1
692,505,1
692,4141,1
692,24,1
692,73,1
692,184,1
692,228,1
692,628,1
692,641,1
692,695,1
692,696,1
692,724,1
692,735,1
692,850,1
692,1097,1
692,1550,1
692,1951,1
692,4922,1
692,4932,1
692,247,1
692,700,1
692,2606,1
692,4920,1
692,4921,1
692,192,1
692,3779,1
692,4926,1
692,4933,1
692,4934,1
692,1356,1
692,2607,1
692,4924,1
692,4925,1
692,4928,1
692,2575,1
692,4930,1
692,4931,1
693,49,1
693,84,1
693,130,1
693,134,1
693,185,1
693,292,1
693,296,1
693,935,1
693,1933,1
693,2233,1
694,4938,1
694,79,1
694,16,1
695,13,1
695,14,1
695,18,1
695,33,1
695,47,1
695,187,1
695,191,1
695,824,1
696,73,1
696,192,1
696,285,1
696,735,1
696,72,1
697,14,1
697,233,1
697,727,1
697,13,1
697,15,1
697,20,1
697,21,1
697,24,1
697,557,1
697,826,1
697,1492,1
697,824,1
697,2362,1
697,18,1
697,39,1
697,105,1
697,187,1
697,309,1
697,570,1
697,23,1
697,626,1
697,73,1
697,81,1
697,88,1
697,90,1
697,564,1
697,568,1
697,588,1
697,4943,1
697,574,1
697,4944,1
697,526,1
697,102,1
697,103,1
697,167,1
697,191,1
697,327,1
697,1351,1
697,527,1
697,33,1
697,47,1
697,83,1
697,34,1
697,1159,1
697,1273,1
697,22,1
697,1834,1
697,1833,1
697,69,1
697,4945,1
698,18,1
698,23,1
698,191,1
698,39,1
698,4948,1
698,24,1
698,1354,1
698,1933,1
698,167,1
698,4947,1
698,229,1
698,231,1
698,73,1
698,109,1
698,695,1
698,3061,1
698,4516,1
698,839,1
698,40,1
698,545,1
698,978,1
698,850,1
698,79,1
698,727,1
698,184,1
698,4946,1
698,103,1
699,1,1
699,850,1
699,4956,1
699,18,1
699,16,1
699,25,1
699,4955,1
699,130,1
699,352,1
699,275,1
699,73,1
699,79,1
699,389,1
699,4952,1
699,387,1
699,735,1
699,78,1
699,72,1
699,147,1
699,85,1
699,3631,1
699,81,1
699,192,1
699,247,1
699,829,1
699,1210,1
699,181,1
699,625,1
699,108,1
699,830,1
699,321,1
699,184,1
699,1302,1
699,83,1
699,193,1
699,386,1
699,409,1
699,445,1
699,265,1
699,4954,1
700,24,1
700,734,1
700,3999,1
701,200,1
701,206,1
701,358,1
701,508,1
701,1613,1
701,658,1
701,524,1
702,3683,1
702,3825,1
702,4972,1
702,39,1
702,105,1
702,3568,1
703,229,1
703,632,1
704,24,1
704,49,1
704,73,1
704,109,1
704,346,1
704,102,1
704,103,1
704,216,1
704,238,1
704,304,1
704,352,1
704,1368,1
704,1392,1
704,2636,1
704,3312,1
704,3315,1
704,4885,1
705,24,1
705,130,1
705,784,1
705,39,1
705,308,1
705,306,1
705,352,1
705,2186,1
705,134,1
705,292,1
705,4994,1
705,825,1
705,1252,1
706,4,1
706,6,1
706,2604,1
706,1532,1
706,2,1
706,170,1
706,190,1
706,206,1
706,376,1
706,615,1
706,1531,1
706,386,1
706,1911,1
706,385,1
706,56,1
707,5001,1
707,130,1
707,49,1
707,192,1
707,408,1
707,2068,1
708,285,1
708,3674,1
709,72,1
709,192,1
709,829,1
709,108,1
709,91,1
709,386,1
709,409,1
709,615,1
709,1210,1
709,445,1
709,75,1
709,76,1
710,5008,1
710,412,1
710,181,1
711,25,1
711,91,1
711,1,1
711,72,1
711,73,1
711,386,1
711,415,1
711,848,1
711,192,1
711,76,1
712,5009,1
712,5010,1
712,370,1
712,5011,1
712,84,1
712,389,1
712,81,1
712,296,1
713,358,1
713,831,1
714,1478,1
714,2548,1
714,3678,1
714,4300,1
714,5033,1
714,10,1
714,61,1
714,86,1
714,1097,1
714,18,1
714,74,1
714,600,1
714,16,1
714,25,1
